,time,id,value
2030,2021-04-17T04:04:35Z,TS_DCS2_SCRBINNOX,551.1537
2031,2021-04-17T04:04:40Z,TS_DCS2_SCRBINNOX,550.9335
2032,2021-04-17T04:04:45Z,TS_DCS2_SCRBINNOX,551.8402
2033,2021-04-17T04:04:50Z,TS_DCS2_SCRBINNOX,550.468
2034,2021-04-17T04:04:55Z,TS_DCS2_SCRBINNOX,549.8322
2035,2021-04-17T04:05:00Z,TS_DCS2_SCRBINNOX,549.9777
2036,2021-04-17T04:05:05Z,TS_DCS2_SCRBINNOX,548.8519
2037,2021-04-17T04:05:10Z,TS_DCS2_SCRBINNOX,548.7548
2038,2021-04-17T04:05:15Z,TS_DCS2_SCRBINNOX,548.7787
2039,2021-04-17T04:05:20Z,TS_DCS2_SCRBINNOX,548.8986
2040,2021-04-17T04:05:25Z,TS_DCS2_SCRBINNOX,548.2652
2041,2021-04-17T04:05:30Z,TS_DCS2_SCRBINNOX,550.1981
2042,2021-04-17T04:05:35Z,TS_DCS2_SCRBINNOX,548.5563
2043,2021-04-17T04:05:40Z,TS_DCS2_SCRBINNOX,548.9467
2044,2021-04-17T04:05:45Z,TS_DCS2_SCRBINNOX,550.934
2045,2021-04-17T04:05:50Z,TS_DCS2_SCRBINNOX,551.841
2046,2021-04-17T04:05:55Z,TS_DCS2_SCRBINNOX,551.5969
2047,2021-04-17T04:06:00Z,TS_DCS2_SCRBINNOX,552.579
2048,2021-04-17T04:06:05Z,TS_DCS2_SCRBINNOX,554.1771
2049,2021-04-17T04:06:10Z,TS_DCS2_SCRBINNOX,553.3188
2050,2021-04-17T04:06:15Z,TS_DCS2_SCRBINNOX,551.6953
2051,2021-04-17T04:06:20Z,TS_DCS2_SCRBINNOX,551.3519
2052,2021-04-17T04:06:25Z,TS_DCS2_SCRBINNOX,551.5241
2053,2021-04-17T04:06:30Z,TS_DCS2_SCRBINNOX,550.9095
2054,2021-04-17T04:06:35Z,TS_DCS2_SCRBINNOX,550.9341
2055,2021-04-17T04:06:40Z,TS_DCS2_SCRBINNOX,552.8271
2056,2021-04-17T04:06:45Z,TS_DCS2_SCRBINNOX,551.2781
2057,2021-04-17T04:06:50Z,TS_DCS2_SCRBINNOX,551.6474
2058,2021-04-17T04:06:55Z,TS_DCS2_SCRBINNOX,551.8928
2059,2021-04-17T04:07:00Z,TS_DCS2_SCRBINNOX,552.0646
2060,2021-04-17T04:07:05Z,TS_DCS2_SCRBINNOX,553.4435
2061,2021-04-17T04:07:10Z,TS_DCS2_SCRBINNOX,555.4117
2062,2021-04-17T04:07:15Z,TS_DCS2_SCRBINNOX,555.7841
2063,2021-04-17T04:07:20Z,TS_DCS2_SCRBINNOX,555.6092
2064,2021-04-17T04:07:25Z,TS_DCS2_SCRBINNOX,556.8879
2065,2021-04-17T04:07:30Z,TS_DCS2_SCRBINNOX,556.9321
2066,2021-04-17T04:07:35Z,TS_DCS2_SCRBINNOX,558.0481
2067,2021-04-17T04:07:40Z,TS_DCS2_SCRBINNOX,558.7919
2068,2021-04-17T04:07:45Z,TS_DCS2_SCRBINNOX,560.1255
2069,2021-04-17T04:07:50Z,TS_DCS2_SCRBINNOX,562.0568
2070,2021-04-17T04:07:55Z,TS_DCS2_SCRBINNOX,561.7623
2071,2021-04-17T04:08:00Z,TS_DCS2_SCRBINNOX,562.8723
2072,2021-04-17T04:08:05Z,TS_DCS2_SCRBINNOX,562.8407
2073,2021-04-17T04:08:10Z,TS_DCS2_SCRBINNOX,564.3694
2074,2021-04-17T04:08:15Z,TS_DCS2_SCRBINNOX,562.2787
2075,2021-04-17T04:08:20Z,TS_DCS2_SCRBINNOX,562.8966
2076,2021-04-17T04:08:25Z,TS_DCS2_SCRBINNOX,561.5984
2077,2021-04-17T04:08:30Z,TS_DCS2_SCRBINNOX,560.7551
2078,2021-04-17T04:08:35Z,TS_DCS2_SCRBINNOX,559.8013
2079,2021-04-17T04:08:40Z,TS_DCS2_SCRBINNOX,559.2803
2080,2021-04-17T04:08:45Z,TS_DCS2_SCRBINNOX,558.4429
2081,2021-04-17T04:08:50Z,TS_DCS2_SCRBINNOX,556.9346
2082,2021-04-17T04:08:55Z,TS_DCS2_SCRBINNOX,556.7061
2083,2021-04-17T04:09:00Z,TS_DCS2_SCRBINNOX,556.2874
2084,2021-04-17T04:09:05Z,TS_DCS2_SCRBINNOX,555.5507
2085,2021-04-17T04:09:10Z,TS_DCS2_SCRBINNOX,552.0681
2086,2021-04-17T04:09:15Z,TS_DCS2_SCRBINNOX,552.6841
2087,2021-04-17T04:09:20Z,TS_DCS2_SCRBINNOX,551.9448
2088,2021-04-17T04:09:25Z,TS_DCS2_SCRBINNOX,551.1561
2089,2021-04-17T04:09:30Z,TS_DCS2_SCRBINNOX,550.762
2090,2021-04-17T04:09:35Z,TS_DCS2_SCRBINNOX,549.0406
2091,2021-04-17T04:09:40Z,TS_DCS2_SCRBINNOX,548.0826
2092,2021-04-17T04:09:45Z,TS_DCS2_SCRBINNOX,544.3767
2093,2021-04-17T04:09:50Z,TS_DCS2_SCRBINNOX,543.6077
2094,2021-04-17T04:09:55Z,TS_DCS2_SCRBINNOX,541.4013
2095,2021-04-17T04:10:00Z,TS_DCS2_SCRBINNOX,542.6296
2096,2021-04-17T04:10:05Z,TS_DCS2_SCRBINNOX,540.9757
2097,2021-04-17T04:10:10Z,TS_DCS2_SCRBINNOX,540.0717
2098,2021-04-17T04:10:15Z,TS_DCS2_SCRBINNOX,539.2991
2099,2021-04-17T04:10:20Z,TS_DCS2_SCRBINNOX,538.6053
2100,2021-04-17T04:10:25Z,TS_DCS2_SCRBINNOX,539.1257
2101,2021-04-17T04:10:30Z,TS_DCS2_SCRBINNOX,535.5967
2102,2021-04-17T04:10:35Z,TS_DCS2_SCRBINNOX,535.249
2103,2021-04-17T04:10:40Z,TS_DCS2_SCRBINNOX,535.515
2104,2021-04-17T04:10:45Z,TS_DCS2_SCRBINNOX,534.9524
2105,2021-04-17T04:10:50Z,TS_DCS2_SCRBINNOX,533.3367
2106,2021-04-17T04:10:55Z,TS_DCS2_SCRBINNOX,533.7963
2107,2021-04-17T04:11:00Z,TS_DCS2_SCRBINNOX,534.7069
2108,2021-04-17T04:11:05Z,TS_DCS2_SCRBINNOX,535.0653
2109,2021-04-17T04:11:10Z,TS_DCS2_SCRBINNOX,535.3819
2110,2021-04-17T04:11:15Z,TS_DCS2_SCRBINNOX,535.1255
2111,2021-04-17T04:11:20Z,TS_DCS2_SCRBINNOX,534.9108
2112,2021-04-17T04:11:25Z,TS_DCS2_SCRBINNOX,533.5476
2113,2021-04-17T04:11:30Z,TS_DCS2_SCRBINNOX,533.4163
2114,2021-04-17T04:11:35Z,TS_DCS2_SCRBINNOX,535.5559
2115,2021-04-17T04:11:40Z,TS_DCS2_SCRBINNOX,534.2138
2116,2021-04-17T04:11:45Z,TS_DCS2_SCRBINNOX,533.9391
2117,2021-04-17T04:11:50Z,TS_DCS2_SCRBINNOX,535.4228
2118,2021-04-17T04:11:55Z,TS_DCS2_SCRBINNOX,535.986
2119,2021-04-17T04:12:00Z,TS_DCS2_SCRBINNOX,536.4171
2120,2021-04-17T04:12:05Z,TS_DCS2_SCRBINNOX,534.3991
2121,2021-04-17T04:12:10Z,TS_DCS2_SCRBINNOX,534.6137
2122,2021-04-17T04:12:15Z,TS_DCS2_SCRBINNOX,534.8895
2123,2021-04-17T04:12:20Z,TS_DCS2_SCRBINNOX,534.0395
2124,2021-04-17T04:12:25Z,TS_DCS2_SCRBINNOX,534.1221
2125,2021-04-17T04:12:30Z,TS_DCS2_SCRBINNOX,536.1406
2126,2021-04-17T04:12:35Z,TS_DCS2_SCRBINNOX,534.8082
2127,2021-04-17T04:12:40Z,TS_DCS2_SCRBINNOX,535.6275
2128,2021-04-17T04:12:45Z,TS_DCS2_SCRBINNOX,534.5623
2129,2021-04-17T04:12:50Z,TS_DCS2_SCRBINNOX,534.9012
2130,2021-04-17T04:12:55Z,TS_DCS2_SCRBINNOX,534.6745
2131,2021-04-17T04:13:00Z,TS_DCS2_SCRBINNOX,535.8021
2132,2021-04-17T04:13:05Z,TS_DCS2_SCRBINNOX,537.9146
2133,2021-04-17T04:13:10Z,TS_DCS2_SCRBINNOX,536.8373
2134,2021-04-17T04:13:15Z,TS_DCS2_SCRBINNOX,536.6121
2135,2021-04-17T04:13:20Z,TS_DCS2_SCRBINNOX,537.1854
2136,2021-04-17T04:13:25Z,TS_DCS2_SCRBINNOX,536.7747
2137,2021-04-17T04:13:30Z,TS_DCS2_SCRBINNOX,537.1436
2138,2021-04-17T04:13:35Z,TS_DCS2_SCRBINNOX,538.4955
2139,2021-04-17T04:13:40Z,TS_DCS2_SCRBINNOX,538.093
2140,2021-04-17T04:13:45Z,TS_DCS2_SCRBINNOX,539.4358
2141,2021-04-17T04:13:50Z,TS_DCS2_SCRBINNOX,541.4454
2142,2021-04-17T04:13:55Z,TS_DCS2_SCRBINNOX,541.1776
2143,2021-04-17T04:14:00Z,TS_DCS2_SCRBINNOX,542.6411
2144,2021-04-17T04:14:05Z,TS_DCS2_SCRBINNOX,542.3727
2145,2021-04-17T04:14:10Z,TS_DCS2_SCRBINNOX,543.8898
2146,2021-04-17T04:14:15Z,TS_DCS2_SCRBINNOX,544.2134
2147,2021-04-17T04:14:20Z,TS_DCS2_SCRBINNOX,544.2908
2148,2021-04-17T04:14:25Z,TS_DCS2_SCRBINNOX,543.8669
2149,2021-04-17T04:14:30Z,TS_DCS2_SCRBINNOX,544.7828
2150,2021-04-17T04:14:35Z,TS_DCS2_SCRBINNOX,544.4639
2151,2021-04-17T04:14:40Z,TS_DCS2_SCRBINNOX,545.2482
2152,2021-04-17T04:14:45Z,TS_DCS2_SCRBINNOX,542.9427
2153,2021-04-17T04:14:50Z,TS_DCS2_SCRBINNOX,542.7248
2154,2021-04-17T04:14:55Z,TS_DCS2_SCRBINNOX,541.5966
2155,2021-04-17T04:15:00Z,TS_DCS2_SCRBINNOX,541.8644
2156,2021-04-17T04:15:05Z,TS_DCS2_SCRBINNOX,539.9344
2157,2021-04-17T04:15:10Z,TS_DCS2_SCRBINNOX,538.368
2158,2021-04-17T04:15:15Z,TS_DCS2_SCRBINNOX,538.4824
2159,2021-04-17T04:15:20Z,TS_DCS2_SCRBINNOX,537.1409
2160,2021-04-17T04:15:25Z,TS_DCS2_SCRBINNOX,538.5972
2161,2021-04-17T04:15:30Z,TS_DCS2_SCRBINNOX,536.2102
2162,2021-04-17T04:15:35Z,TS_DCS2_SCRBINNOX,535.7605
2163,2021-04-17T04:15:40Z,TS_DCS2_SCRBINNOX,534.1667
2164,2021-04-17T04:15:45Z,TS_DCS2_SCRBINNOX,533.5058
2165,2021-04-17T04:15:50Z,TS_DCS2_SCRBINNOX,534.4009
2166,2021-04-17T04:15:55Z,TS_DCS2_SCRBINNOX,532.3797
2167,2021-04-17T04:16:00Z,TS_DCS2_SCRBINNOX,529.9943
2168,2021-04-17T04:16:05Z,TS_DCS2_SCRBINNOX,530.4897
2169,2021-04-17T04:16:10Z,TS_DCS2_SCRBINNOX,528.8737
2170,2021-04-17T04:16:15Z,TS_DCS2_SCRBINNOX,529.9994
2171,2021-04-17T04:16:20Z,TS_DCS2_SCRBINNOX,528.317
2172,2021-04-17T04:16:25Z,TS_DCS2_SCRBINNOX,530.1168
2173,2021-04-17T04:16:30Z,TS_DCS2_SCRBINNOX,528.347
2174,2021-04-17T04:16:35Z,TS_DCS2_SCRBINNOX,528.2281
2175,2021-04-17T04:16:40Z,TS_DCS2_SCRBINNOX,526.9513
2176,2021-04-17T04:16:45Z,TS_DCS2_SCRBINNOX,527.3369
2177,2021-04-17T04:16:50Z,TS_DCS2_SCRBINNOX,525.3235
2178,2021-04-17T04:16:55Z,TS_DCS2_SCRBINNOX,525.3242
2179,2021-04-17T04:17:00Z,TS_DCS2_SCRBINNOX,526.7242
2180,2021-04-17T04:17:05Z,TS_DCS2_SCRBINNOX,525.0264
2181,2021-04-17T04:17:10Z,TS_DCS2_SCRBINNOX,524.9214
2182,2021-04-17T04:17:15Z,TS_DCS2_SCRBINNOX,524.0989
2183,2021-04-17T04:17:20Z,TS_DCS2_SCRBINNOX,523.2227
2184,2021-04-17T04:17:25Z,TS_DCS2_SCRBINNOX,525.9727
2185,2021-04-17T04:17:30Z,TS_DCS2_SCRBINNOX,524.3611
2186,2021-04-17T04:17:35Z,TS_DCS2_SCRBINNOX,523.5732
2187,2021-04-17T04:17:40Z,TS_DCS2_SCRBINNOX,523.6613
2188,2021-04-17T04:17:45Z,TS_DCS2_SCRBINNOX,525.0099
2189,2021-04-17T04:17:50Z,TS_DCS2_SCRBINNOX,523.3809
2190,2021-04-17T04:17:55Z,TS_DCS2_SCRBINNOX,523.8019
2191,2021-04-17T04:18:00Z,TS_DCS2_SCRBINNOX,524.7293
2192,2021-04-17T04:18:05Z,TS_DCS2_SCRBINNOX,525.8501
2193,2021-04-17T04:18:10Z,TS_DCS2_SCRBINNOX,525.0973
2194,2021-04-17T04:18:15Z,TS_DCS2_SCRBINNOX,524.7817
2195,2021-04-17T04:18:20Z,TS_DCS2_SCRBINNOX,524.8344
2196,2021-04-17T04:18:25Z,TS_DCS2_SCRBINNOX,524.449
2197,2021-04-17T04:18:30Z,TS_DCS2_SCRBINNOX,523.0829
2198,2021-04-17T04:18:35Z,TS_DCS2_SCRBINNOX,522.1935
2199,2021-04-17T04:18:40Z,TS_DCS2_SCRBINNOX,522.2609
2200,2021-04-17T04:18:45Z,TS_DCS2_SCRBINNOX,523.2411
2201,2021-04-17T04:18:50Z,TS_DCS2_SCRBINNOX,522.5587
2202,2021-04-17T04:18:55Z,TS_DCS2_SCRBINNOX,520.476
2203,2021-04-17T04:19:00Z,TS_DCS2_SCRBINNOX,521.5425
2204,2021-04-17T04:19:05Z,TS_DCS2_SCRBINNOX,520.2717
2205,2021-04-17T04:19:10Z,TS_DCS2_SCRBINNOX,521.1913
2206,2021-04-17T04:19:15Z,TS_DCS2_SCRBINNOX,519.0962
2207,2021-04-17T04:19:20Z,TS_DCS2_SCRBINNOX,519.304
2208,2021-04-17T04:19:25Z,TS_DCS2_SCRBINNOX,520.3574
2209,2021-04-17T04:19:30Z,TS_DCS2_SCRBINNOX,520.0432
2210,2021-04-17T04:19:35Z,TS_DCS2_SCRBINNOX,520.7081
2211,2021-04-17T04:19:40Z,TS_DCS2_SCRBINNOX,522.2103
2212,2021-04-17T04:19:45Z,TS_DCS2_SCRBINNOX,524.7817
2213,2021-04-17T04:19:50Z,TS_DCS2_SCRBINNOX,523.6613
2214,2021-04-17T04:19:55Z,TS_DCS2_SCRBINNOX,522.962
2215,2021-04-17T04:20:00Z,TS_DCS2_SCRBINNOX,524.204
2216,2021-04-17T04:20:05Z,TS_DCS2_SCRBINNOX,524.0814
2217,2021-04-17T04:20:10Z,TS_DCS2_SCRBINNOX,525.3079
2218,2021-04-17T04:20:15Z,TS_DCS2_SCRBINNOX,526.6599
2219,2021-04-17T04:20:20Z,TS_DCS2_SCRBINNOX,525.9203
2220,2021-04-17T04:20:25Z,TS_DCS2_SCRBINNOX,525.3079
2221,2021-04-17T04:20:30Z,TS_DCS2_SCRBINNOX,526.3765
2222,2021-04-17T04:20:35Z,TS_DCS2_SCRBINNOX,525.6049
2223,2021-04-17T04:20:40Z,TS_DCS2_SCRBINNOX,526.7264
2224,2021-04-17T04:20:45Z,TS_DCS2_SCRBINNOX,525.9203
2225,2021-04-17T04:20:50Z,TS_DCS2_SCRBINNOX,527.1464
2226,2021-04-17T04:20:55Z,TS_DCS2_SCRBINNOX,524.6589
2227,2021-04-17T04:21:00Z,TS_DCS2_SCRBINNOX,526.2178
2228,2021-04-17T04:21:05Z,TS_DCS2_SCRBINNOX,525.6572
2229,2021-04-17T04:21:10Z,TS_DCS2_SCRBINNOX,525.2535
2230,2021-04-17T04:21:15Z,TS_DCS2_SCRBINNOX,524.1866
2231,2021-04-17T04:21:20Z,TS_DCS2_SCRBINNOX,525.9355
2232,2021-04-17T04:21:25Z,TS_DCS2_SCRBINNOX,524.2394
2233,2021-04-17T04:21:30Z,TS_DCS2_SCRBINNOX,525.0268
2234,2021-04-17T04:21:35Z,TS_DCS2_SCRBINNOX,524.6766
2235,2021-04-17T04:21:40Z,TS_DCS2_SCRBINNOX,525.9355
2236,2021-04-17T04:21:45Z,TS_DCS2_SCRBINNOX,525.3405
2237,2021-04-17T04:21:50Z,TS_DCS2_SCRBINNOX,526.8468
2238,2021-04-17T04:21:55Z,TS_DCS2_SCRBINNOX,528.5472
2239,2021-04-17T04:22:00Z,TS_DCS2_SCRBINNOX,528.4246
2240,2021-04-17T04:22:05Z,TS_DCS2_SCRBINNOX,530.0805
2241,2021-04-17T04:22:10Z,TS_DCS2_SCRBINNOX,530.4816
2242,2021-04-17T04:22:15Z,TS_DCS2_SCRBINNOX,532.7627
2243,2021-04-17T04:22:20Z,TS_DCS2_SCRBINNOX,529.3912
2244,2021-04-17T04:22:25Z,TS_DCS2_SCRBINNOX,533.9164
2245,2021-04-17T04:22:30Z,TS_DCS2_SCRBINNOX,533.5077
2246,2021-04-17T04:22:35Z,TS_DCS2_SCRBINNOX,533.9993
2247,2021-04-17T04:22:40Z,TS_DCS2_SCRBINNOX,535.9358
2248,2021-04-17T04:22:45Z,TS_DCS2_SCRBINNOX,535.6691
2249,2021-04-17T04:22:50Z,TS_DCS2_SCRBINNOX,534.5298
2250,2021-04-17T04:22:55Z,TS_DCS2_SCRBINNOX,537.3562
2251,2021-04-17T04:23:00Z,TS_DCS2_SCRBINNOX,537.4919
2252,2021-04-17T04:28:10Z,TS_DCS2_SCRBINNOX,264.6367
2253,2021-04-17T04:28:15Z,TS_DCS2_SCRBINNOX,273.227
2254,2021-04-17T04:28:20Z,TS_DCS2_SCRBINNOX,264.3438
2255,2021-04-17T04:28:25Z,TS_DCS2_SCRBINNOX,265.5838
2256,2021-04-17T04:28:30Z,TS_DCS2_SCRBINNOX,264.0443
2257,2021-04-17T04:28:35Z,TS_DCS2_SCRBINNOX,265.6547
2258,2021-04-17T04:28:40Z,TS_DCS2_SCRBINNOX,270.0454
2259,2021-04-17T04:28:45Z,TS_DCS2_SCRBINNOX,270.2813
2260,2021-04-17T04:28:50Z,TS_DCS2_SCRBINNOX,275.0301
2261,2021-04-17T04:28:55Z,TS_DCS2_SCRBINNOX,275.6311
2262,2021-04-17T04:29:00Z,TS_DCS2_SCRBINNOX,267.5529
2263,2021-04-17T04:29:05Z,TS_DCS2_SCRBINNOX,271.45
2264,2021-04-17T04:29:10Z,TS_DCS2_SCRBINNOX,274.2412
2265,2021-04-17T04:29:15Z,TS_DCS2_SCRBINNOX,276.5486
2266,2021-04-17T04:29:20Z,TS_DCS2_SCRBINNOX,283.2426
2267,2021-04-17T04:29:25Z,TS_DCS2_SCRBINNOX,282.4722
2268,2021-04-17T04:29:30Z,TS_DCS2_SCRBINNOX,281.6039
2269,2021-04-17T04:29:35Z,TS_DCS2_SCRBINNOX,280.4236
2270,2021-04-17T04:29:40Z,TS_DCS2_SCRBINNOX,280.4977
2271,2021-04-17T04:29:45Z,TS_DCS2_SCRBINNOX,288.8091
2272,2021-04-17T04:29:50Z,TS_DCS2_SCRBINNOX,280.4427
2273,2021-04-17T04:29:55Z,TS_DCS2_SCRBINNOX,271.9904
2274,2021-04-17T04:30:00Z,TS_DCS2_SCRBINNOX,278.4045
2275,2021-04-17T04:30:05Z,TS_DCS2_SCRBINNOX,289.2885
2276,2021-04-17T04:30:10Z,TS_DCS2_SCRBINNOX,293.58
2277,2021-04-17T04:30:15Z,TS_DCS2_SCRBINNOX,286.7492
2278,2021-04-17T04:30:20Z,TS_DCS2_SCRBINNOX,282.0671
2279,2021-04-17T04:30:25Z,TS_DCS2_SCRBINNOX,285.514
2280,2021-04-17T04:30:30Z,TS_DCS2_SCRBINNOX,289.8494
2281,2021-04-17T04:30:35Z,TS_DCS2_SCRBINNOX,288.2423
2282,2021-04-17T04:30:40Z,TS_DCS2_SCRBINNOX,293.6335
2283,2021-04-17T04:30:45Z,TS_DCS2_SCRBINNOX,298.6321
2284,2021-04-17T04:30:50Z,TS_DCS2_SCRBINNOX,294.929
2285,2021-04-17T04:30:55Z,TS_DCS2_SCRBINNOX,296.758
2286,2021-04-17T04:31:00Z,TS_DCS2_SCRBINNOX,296.2929
2287,2021-04-17T04:31:05Z,TS_DCS2_SCRBINNOX,299.7983
2288,2021-04-17T04:31:10Z,TS_DCS2_SCRBINNOX,298.5296
2289,2021-04-17T04:31:15Z,TS_DCS2_SCRBINNOX,303.7646
2290,2021-04-17T04:31:20Z,TS_DCS2_SCRBINNOX,305.5126
2291,2021-04-17T04:31:25Z,TS_DCS2_SCRBINNOX,315.7845
2292,2021-04-17T04:31:30Z,TS_DCS2_SCRBINNOX,307.2239
2293,2021-04-17T04:31:35Z,TS_DCS2_SCRBINNOX,316.6455
2294,2021-04-17T04:31:40Z,TS_DCS2_SCRBINNOX,321.9987
2295,2021-04-17T04:31:45Z,TS_DCS2_SCRBINNOX,324.5959
2296,2021-04-17T04:31:50Z,TS_DCS2_SCRBINNOX,327.2777
2297,2021-04-17T04:31:55Z,TS_DCS2_SCRBINNOX,337.495
2298,2021-04-17T04:32:00Z,TS_DCS2_SCRBINNOX,345.0542
2299,2021-04-17T04:32:05Z,TS_DCS2_SCRBINNOX,357.2667
2300,2021-04-17T04:32:10Z,TS_DCS2_SCRBINNOX,369.4868
2301,2021-04-17T04:32:15Z,TS_DCS2_SCRBINNOX,386.1135
2302,2021-04-17T04:32:20Z,TS_DCS2_SCRBINNOX,403.4197
2303,2021-04-17T04:32:25Z,TS_DCS2_SCRBINNOX,422.7228
2304,2021-04-17T04:32:30Z,TS_DCS2_SCRBINNOX,441.5185
2305,2021-04-17T04:32:35Z,TS_DCS2_SCRBINNOX,456.1603
2306,2021-04-17T04:32:40Z,TS_DCS2_SCRBINNOX,468.8863
2307,2021-04-17T04:32:45Z,TS_DCS2_SCRBINNOX,483.6979
2308,2021-04-17T04:32:50Z,TS_DCS2_SCRBINNOX,495.5971
2309,2021-04-17T04:32:55Z,TS_DCS2_SCRBINNOX,503.5946
2310,2021-04-17T04:33:00Z,TS_DCS2_SCRBINNOX,512.9711
2311,2021-04-17T04:33:05Z,TS_DCS2_SCRBINNOX,519.1242
2312,2021-04-17T04:33:10Z,TS_DCS2_SCRBINNOX,522.4272
2313,2021-04-17T04:33:15Z,TS_DCS2_SCRBINNOX,523.7202
2314,2021-04-17T04:33:20Z,TS_DCS2_SCRBINNOX,528.2133
2315,2021-04-17T04:33:25Z,TS_DCS2_SCRBINNOX,529.5421
2316,2021-04-17T04:33:30Z,TS_DCS2_SCRBINNOX,532.4077
2317,2021-04-17T04:33:35Z,TS_DCS2_SCRBINNOX,534.1537
2318,2021-04-17T04:33:40Z,TS_DCS2_SCRBINNOX,534.5295
2319,2021-04-17T04:33:45Z,TS_DCS2_SCRBINNOX,538.2004
2320,2021-04-17T04:33:50Z,TS_DCS2_SCRBINNOX,543.1285
2321,2021-04-17T04:33:55Z,TS_DCS2_SCRBINNOX,546.7623
2322,2021-04-17T04:34:00Z,TS_DCS2_SCRBINNOX,546.6813
2323,2021-04-17T04:34:05Z,TS_DCS2_SCRBINNOX,547.1304
2324,2021-04-17T04:34:10Z,TS_DCS2_SCRBINNOX,548.6946
2325,2021-04-17T04:34:15Z,TS_DCS2_SCRBINNOX,545.8299
2326,2021-04-17T04:34:20Z,TS_DCS2_SCRBINNOX,545.0596
2327,2021-04-17T04:34:25Z,TS_DCS2_SCRBINNOX,545.0637
2328,2021-04-17T04:34:30Z,TS_DCS2_SCRBINNOX,544.5722
2329,2021-04-17T04:34:35Z,TS_DCS2_SCRBINNOX,544.7534
2330,2021-04-17T04:34:40Z,TS_DCS2_SCRBINNOX,542.618
2331,2021-04-17T04:34:45Z,TS_DCS2_SCRBINNOX,545.717
2332,2021-04-17T04:34:50Z,TS_DCS2_SCRBINNOX,544.4011
2333,2021-04-17T04:34:55Z,TS_DCS2_SCRBINNOX,544.9221
2334,2021-04-17T04:35:00Z,TS_DCS2_SCRBINNOX,544.0643
2335,2021-04-17T04:35:05Z,TS_DCS2_SCRBINNOX,544.2308
2336,2021-04-17T04:35:10Z,TS_DCS2_SCRBINNOX,544.304
2337,2021-04-17T04:35:15Z,TS_DCS2_SCRBINNOX,543.8013
2338,2021-04-17T04:35:20Z,TS_DCS2_SCRBINNOX,544.082
2339,2021-04-17T04:35:25Z,TS_DCS2_SCRBINNOX,545.7462
2340,2021-04-17T04:35:30Z,TS_DCS2_SCRBINNOX,547.491
2341,2021-04-17T04:35:35Z,TS_DCS2_SCRBINNOX,549.1503
2342,2021-04-17T04:35:40Z,TS_DCS2_SCRBINNOX,549.6208
2343,2021-04-17T04:35:45Z,TS_DCS2_SCRBINNOX,552.597
2344,2021-04-17T04:35:50Z,TS_DCS2_SCRBINNOX,553.2408
2345,2021-04-17T04:35:55Z,TS_DCS2_SCRBINNOX,556.4412
2346,2021-04-17T04:36:00Z,TS_DCS2_SCRBINNOX,556.4149
2347,2021-04-17T04:36:05Z,TS_DCS2_SCRBINNOX,557.99
2348,2021-04-17T04:36:10Z,TS_DCS2_SCRBINNOX,556.3435
2349,2021-04-17T04:36:15Z,TS_DCS2_SCRBINNOX,560.446
2350,2021-04-17T04:36:20Z,TS_DCS2_SCRBINNOX,560.8304
2351,2021-04-17T04:36:25Z,TS_DCS2_SCRBINNOX,563.0712
2352,2021-04-17T04:36:30Z,TS_DCS2_SCRBINNOX,563.7938
2353,2021-04-17T04:36:35Z,TS_DCS2_SCRBINNOX,564.6751
2354,2021-04-17T04:36:40Z,TS_DCS2_SCRBINNOX,565.4896
2355,2021-04-17T04:36:45Z,TS_DCS2_SCRBINNOX,571.1923
2356,2021-04-17T04:36:50Z,TS_DCS2_SCRBINNOX,572.6442
2357,2021-04-17T04:36:55Z,TS_DCS2_SCRBINNOX,578.2428
2358,2021-04-17T04:37:00Z,TS_DCS2_SCRBINNOX,578.8808
2359,2021-04-17T04:37:05Z,TS_DCS2_SCRBINNOX,577.8531
2360,2021-04-17T04:37:10Z,TS_DCS2_SCRBINNOX,575.7291
2361,2021-04-17T04:37:15Z,TS_DCS2_SCRBINNOX,575.6686
2362,2021-04-17T04:37:20Z,TS_DCS2_SCRBINNOX,575.4493
2363,2021-04-17T04:37:25Z,TS_DCS2_SCRBINNOX,577.6253
2364,2021-04-17T04:37:30Z,TS_DCS2_SCRBINNOX,577.9086
2365,2021-04-17T04:37:35Z,TS_DCS2_SCRBINNOX,578.1868
2366,2021-04-17T04:37:40Z,TS_DCS2_SCRBINNOX,580.1366
2367,2021-04-17T04:37:45Z,TS_DCS2_SCRBINNOX,583.6143
2368,2021-04-17T04:37:50Z,TS_DCS2_SCRBINNOX,588.2169
2369,2021-04-17T04:37:55Z,TS_DCS2_SCRBINNOX,591.5683
2370,2021-04-17T04:38:00Z,TS_DCS2_SCRBINNOX,596.3918
2371,2021-04-17T04:38:05Z,TS_DCS2_SCRBINNOX,601.4808
2372,2021-04-17T04:38:10Z,TS_DCS2_SCRBINNOX,602.0403
2373,2021-04-17T04:38:15Z,TS_DCS2_SCRBINNOX,602.7157
2374,2021-04-17T04:38:20Z,TS_DCS2_SCRBINNOX,602.2025
2375,2021-04-17T04:38:25Z,TS_DCS2_SCRBINNOX,603.9035
2376,2021-04-17T04:38:30Z,TS_DCS2_SCRBINNOX,601.4807
2377,2021-04-17T04:38:35Z,TS_DCS2_SCRBINNOX,601.9357
2378,2021-04-17T04:38:40Z,TS_DCS2_SCRBINNOX,600.6429
2379,2021-04-17T04:38:45Z,TS_DCS2_SCRBINNOX,603.3883
