value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
,,,,,,,,,,,,,,,,,,,,,,,,,,5.542236,7.335066,,1004.691,14.50195,1644.086,233.33,947.8452
,,,,,,,,,,,,,,,,,,,,,,,,,,5.55986,,,1006.922,,1629.947,232.3114,947.4669
47.9,16.0,33.0,16.0,30.0,18.0,25.1,15.0,25.0,25.0,16.0,25.0,10.0,25.0,15.0,25.0,10.0,10.0,10.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5.564666,,,1010.499,14.50005,1623.561,231.8307,944.6023
,,,,,,,,,,,,,,,,,,,,,,,,,,5.542236,,,1016.039,14.49242,1623.717,232.5932,947.8452
,,,,,,,,,,,,,,,,,,,,,,,,,,5.511795,,,1017.509,14.48479,1625.032,233.8398,947.2556
,,,,,,,,,,,,,,,,,,,,,,,,,,5.487761,,,1020.191,14.47334,1622.897,231.6178,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.478149,,,1017.737,14.45999,1624.206,231.2536,946.371
,,,,,,,,,,,,,,,,,,,,,,,,,,5.47174,,541.5693,1025.06,14.45808,1633.217,236.0645,944.3074
,,,,,,,,,,,,,,,,,,,,,,,,,,5.479751,7.327056,541.7123,1022.139,14.46571,1647.521,232.6873,946.371
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.319045,,1021.17,14.47525,1656.931,232.9359,946.6658
,,,,,,,,,,,,,,,,,,,,,,,,,,5.487761,7.312636,,1017.999,14.49623,1661.85,231.5302,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.495773,7.306227,,1009.886,14.49814,1664.93,232.3617,947.2556
,,,,,,,,,,,,,,,,,,,,,,,,,,5.511795,7.301421,,1007.909,14.50005,1646.954,232.6257,946.9608
,,,,,,,,,,,,,,,,,,,,,,,,,,5.526214,7.298217,,1014.074,14.49623,1631.902,228.194,946.6658
,,,,,,,,,,,,,,,,,,,,,,,,,,5.532622,,541.5693,1018.488,14.49242,1628.51,228.3415,945.4866
,,,,,,,,,,,,,,,,,,,,,,,,,,5.510191,,,1018.244,,1624.398,227.0332,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.479751,7.298217,,1021.418,14.48669,1622.533,227.824,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.463728,,,1023.362,14.47144,1623.811,225.5425,945.1088
,,,,,,,,,,,,,,,,,,,,,,,,,,5.438095,7.295012,,1025.057,14.45999,1616.796,226.6336,944.5193
,,,,,,,,,,,,,,,,,,,,,,,,,,5.423674,7.293411,541.5693,1025.053,14.45427,1625.183,227.7366,942.4558
,,,,,,,,,,,,,,,,,,,,,,,,,,5.407652,7.282196,,1022.865,14.45808,1642.765,228.2021,941.6543
,,,,,,,,,,,,,,,,,,,,,,,,,,5.423674,7.272582,,1025.552,14.46953,1651.252,227.9599,944.0127
,,,,,,,,,,,,,,,,,,,,,,,,,,5.438095,7.267776,,1021.653,14.48097,1649.603,226.2645,944.3074
,,,,,,,,,,,,,,,,,,,,,,,,,,5.439697,7.258163,,1019.217,14.48288,1646.421,225.9261,944.6023
,,,,,,,,,,,,,,,,,,,,,,,,,,5.473342,7.254958,,1013.327,14.48097,1631.792,225.9289,941.0645
,,,,,,,,,,,,,,,,,,,,,,,,,,5.487761,,,1011.843,14.46953,1615.141,227.1543,944.6023
,,,,,,,,,,,,,,,,,,,,,,,,,,5.526214,,541.4261,1015.776,14.4619,1606.303,231.3331,945.192
,,,,,,,,,,,,,,,,,,,,,,,,,,5.527815,7.258163,,1019.692,14.45999,1605.774,229.403,944.0127
,,,,,,,,,,,,,,,,,,,,,,,,,,5.495773,7.267776,,1019.443,14.44855,1606.109,231.0872,944.6023
,,,,,,,,,,,,,,,,,,,,,,,,,,5.487761,7.272582,,1020.903,14.43329,1604.611,230.9528,944.0127
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.275787,,1022.114,14.42375,1604.829,232.0643,944.6853
,,,,,,,,,,,,,,,,,,,,,,,,,,5.48616,,,1020.89,14.41422,1619.205,230.5478,942.6215
,,,,,,,,,,,,,,,,,,,,,,,,,,5.510191,,541.2831,1019.062,14.4104,1635.218,232.2363,946.749
,,,,,,,,,,,,,,,,,,,,,,,,,,5.535827,,541.4261,1018.575,14.41803,1645.121,230.6827,946.5374
,,,,,,,,,,,,,,,,,,,,,,,,,,5.542236,,,1018.823,14.42947,1653.347,231.9154,947.6335
,,,,,,,,,,,,,,,,,,,,,,,,,,5.558258,7.27899,,1015.396,14.4352,1653.95,231.2313,948.5179
,,,,,,,,,,,,,,,,,,,,,,,,,,5.574279,7.277388,,1009.484,14.43901,1644.851,231.0027,948.6013
,,,,,,,,,,,,,,,,,,,,,,,,,,5.583891,7.283797,,1009.236,14.43138,1627.254,230.1338,947.6335
,,,,,,,,,,,,,,,,,,,,,,,,,,5.614334,7.293411,541.2831,1007.004,14.42566,1622.331,231.8908,947.0439
,,,,,,,,,,,,,,,,,,,,,,,,,,5.623946,7.309433,,1012.434,14.42184,1618.72,231.087,945.8646
,,,,,,,,,,,,,,,,,,,,,,,,,,5.58229,7.32225,,1015.631,14.41612,1618.453,229.7223,945.275
,,,,,,,,,,,,,,,,,,,,,,,,,,5.566268,7.33026,,1022.231,14.40468,1621.792,231.9331,944.9802
,,,,,,,,,,,,,,,,,,,,,,,,,,5.542236,7.333465,541.14,1022.708,14.38751,1615.618,231.2339,943.2111
,,,,,,,,,,,,,,,,,,,,,,,,,,5.534225,,541.2831,1020.994,14.37988,1622.453,231.8236,941.8198
,,,,,,,,,,,,,,,,,,,,,,,,,,5.511795,,,1020.747,14.37416,1637.511,234.1698,944.3903
,,,,,,,,,,,,,,,,,,,,,,,,,,5.494171,,,1023.925,14.36653,1648.214,232.6609,945.8646
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33026,,1021.734,14.3837,1653.877,232.6892,957.1522
,,,,,,,,,,,,,,,,,,,,,,,,,,5.510191,7.323851,,1014.879,14.39133,1652.892,231.9663,948.0118
,,,,,,,,,,,,,,,,,,,,,,,,,,5.534225,7.320648,,1010.818,14.39323,1644.779,231.3507,948.2233
,,,,,,,,,,,,,,,,,,,,,,,,,,5.542236,7.32225,,1010.073,14.38751,1631.045,233.0292,947.0439
,,,,,,,,,,,,,,,,,,,,,,,,,,5.55986,7.320648,,1005.367,14.3837,1622.414,233.1575,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.542236,,,1009.819,,1622.578,232.3637,945.7816
,,,,,,,,,,,,,,,,,,,,,,,,,,5.527815,7.323851,,1009.454,14.37797,1623.383,232.9373,945.5696
,,,,,,,,,,,,,,,,,,,,,,,,,,5.494171,,,1017.324,14.37607,1624.429,232.021,945.8646
,,,,,,,,,,,,,,,,,,,,,,,,,,5.479751,,541.14,1011.666,14.36844,1623.121,231.8388,944.8972
,,,,,,,,,,,,,,,,,,,,,,,,,,5.463728,,541.2831,1018.79,14.36653,1628.806,232.7825,939.5906
,,,,,,,,,,,,,,,,,,,,,,,,,,5.446105,7.319045,,,14.37416,1639.807,233.6039,944.6023
,,,,,,,,,,,,,,,,,,,,,,,,,,5.447707,7.315841,,1016.836,14.3837,1656.675,232.6372,945.4866
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.30783,,1013.772,14.39705,1661.349,232.5219,946.0764
,,,,,,,,,,,,,,,,,,,,,,,,,,5.463728,7.298217,,1008.6,14.40468,1662.7,229.7527,947.2556
,,,,,,,,,,,,,,,,,,,,,,,,,,5.47174,7.295012,,,14.39323,1651.729,232.926,945.7816
,,,,,,,,,,,,,,,,,,,,,,,,,,5.478149,7.291809,,1012.792,14.40468,1634.175,232.6347,945.192
,,,,,,,,,,,,,,,,,,,,,,,,,,5.487761,7.293411,,1010.815,14.40086,1628.303,232.249,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.478149,,,1009.334,14.39705,1626.181,231.225,944.8972
,,,,,,,,,,,,,,,,,,,,,,,,,,5.463728,7.291809,,1015.981,14.39323,1625.415,230.8262,945.4866
,,,,,,,,,,,,,,,,,,,,,,,,,,5.439697,7.293411,,1014.011,14.3837,1623.213,231.9731,945.192
,,,,,,,,,,,,,,,,,,,,,,,,,,5.422073,7.291809,,1016.951,14.37035,1623.003,232.5066,944.8972
,,,,,,,,,,,,,,,,,,,,,,,,,,5.406051,7.287002,,1017.928,14.36653,1627.459,232.5812,944.0127
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.275787,,1017.685,,1642.225,231.6223,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.407652,7.27098,,1016.708,14.37225,1654.976,230.6864,946.0764
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.264572,,1010.81,14.3856,1657.76,232.2423,945.4866
,,,,,,,,,,,,,,,,,,,,,,,,,,5.423674,7.254958,,1012.29,14.39323,1660.32,230.267,945.7816
,,,,,,,,,,,,,,,,,,,,,,,,,,5.438095,7.253356,,1012.54,14.39705,1652.316,231.4799,945.4866
,,,,,,,,,,,,,,,,,,,,,,,,,,5.463728,,541.4261,1016.223,14.37988,1637.522,230.3702,945.4035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.2831,1021.117,14.38751,1629.698,231.8685,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.379,14.38179,1629.113,234.0471,944.5193
,,,,,,,,,,,,,,,,,,,,,,,,,,5.447707,7.256561,541.4261,1015.972,14.37607,1628.218,230.519,943.6349
,,,,,,,,,,,,,,,,,,,,,,,,,,5.438095,,541.2831,1016.21,14.36653,1626.781,231.0486,942.7506
,,,,,,,,,,,,,,,,,,,,,,,,,,5.446105,,,1015.714,14.35699,1623.725,231.3139,943.9297
,,,,,,,,,,,,,,,,,,,,,,,,,,5.463728,,,1014.605,14.34746,1628.163,232.4231,942.7506
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.254958,,1019.87,,1643.817,233.5078,944.2244
,,,,,,,,,,,,,,,,,,,,,,,,,,5.470137,,,1013.991,14.35127,1650.435,233.4711,941.8663
,,,,,,,,,,,,,,,,,,,,,,,,,,5.487761,7.253356,,1011.66,14.36462,1656.903,234.0791,945.0258
,,,,,,,,,,,,,,,,,,,,,,,,,,5.511795,,,1010.305,14.36844,1659.14,231.0565,944.2244
,,,,,,,,,,,,,,,,,,,,,,,,,,5.543837,,,1011.296,14.36081,1652.402,231.9915,943.34
,,,,,,,,,,,,,,,,,,,,,,,,,,5.566268,7.254958,541.4261,1012.407,14.37225,1637.36,232.2318,954.247
,,,,,,,,,,,,,,,,,,,,,,,,,,5.574279,7.256561,,1009.067,14.36844,1628.617,231.0787,942.4558
,,,,,,,,,,,,,,,,,,,,,,,,,,5.583891,7.267776,541.2831,1007.089,14.36272,1625.959,230.7824,942.7506
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2854,,1009.312,14.35509,1630.653,234.472,941.8663
,,,,,,,,,,,,,,,,,,,,,,,,,,5.574279,7.293411,,1011.531,14.33983,1630.087,233.2169,953.0679
,,,,,,,,,,,,,,,,,,,,,,,,,,5.566268,7.295012,,1016.073,14.3322,1628.49,231.5508,951.2992
,,,,,,,,,,,,,,,,,,,,,,,,,,5.558258,,,1013.122,14.32457,1626.832,233.7596,949.2357
,,,,,,,,,,,,,,,,,,,,,,,,,,5.542236,7.298217,,1017.785,14.31885,1640.563,232.6866,945.9932
,,,,,,,,,,,,,,,,,,,,,,,,,,5.534225,,541.4261,1016.807,14.33792,1652.567,232.7522,950.2036
,,,,,,,,,,,,,,,,,,,,,,,,,,5.535827,7.301421,,1013.621,14.34746,1657.994,234.9001,942.8334
,,,,,,,,,,,,,,,,,,,,,,,,,,5.534225,,,1007.951,14.35509,1660.22,233.3526,943.34
,,,,,,,,,,,,,,,,,,,,,,,,,,5.543837,,,1007.335,14.3589,1651.397,232.2125,943.9297
,,,,,,,,,,,,,,,,,,,,,,,,,,5.55986,,541.2831,1004.357,,1637.316,231.9045,944.5193
,,,,,,,,,,,,,,,,,,,,,,,,,,5.56787,7.303024,,1009.064,14.35318,1630.703,232.2413,944.8141
,,,,,,,,,,,,,,,,,,,,,,,,,,5.566268,7.309433,541.4261,1009.926,14.34364,1629.618,233.3835,945.1088
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.312636,541.2831,1014.233,14.33983,1626.127,232.7017,948.6461
,,,,,,,,,,,,,,,,,,,,,,,,,,5.558258,7.315841,541.4261,1017.173,14.3322,1620.612,234.5107,946.9608
47.9,16.0,33.0,16.0,30.0,18.0,25.1,15.0,25.0,25.0,16.0,25.0,10.0,25.0,15.0,25.0,10.0,10.0,10.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,5.534225,,,1016.187,14.32266,1623.117,232.1069,946.5826
,,,,,,,,,,,,,,,,,,,,,,,,,,5.527815,,,1019.12,14.31694,1630.331,233.5771,947.1723
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.631,14.31885,1646.084,233.645,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.534225,,,1015.698,14.32457,1660.463,232.6959,946.8776
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.312636,,1011.274,14.33601,1665.19,233.9581,947.1723
,,,,,,,,,,,,,,,,,,,,,,,,,,5.543837,,,1010.042,14.34174,1670.356,235.4167,948.0566
,,,,,,,,,,,,,,,,,,,,,,,,,,5.55986,,,1007.703,14.34555,1666.209,233.6068,947.7618
,,,,,,,,,,,,,,,,,,,,,,,,,,5.575881,7.315841,,1009.797,14.34174,1647.803,232.0012,947.4669
,,,,,,,,,,,,,,,,,,,,,,,,,,5.58229,7.319045,,1006.332,14.33601,1639.313,232.4885,946.8776
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.327056,,1007.44,14.32648,1638.327,231.3392,945.6984
,,,,,,,,,,,,,,,,,,,,,,,,,,5.566268,7.335066,,1013.971,14.31885,1638.454,232.8716,948.941
,,,,,,,,,,,,,,,,,,,,,,,,,,5.543837,7.338272,,1018.381,14.30931,1631.133,235.0741,941.8663
,,,,,,,,,,,,,,,,,,,,,,,,,,5.527815,,,1018.618,14.29214,1634.344,235.0373,944.8972
,,,,,,,,,,,,,,,,,,,,,,,,,,5.511795,,,1015.423,14.28261,1632.732,234.0058,943.34
,,,,,,,,,,,,,,,,,,,,,,,,,,5.526214,7.335066,,1019.714,14.27689,1641.933,234.1832,944.5193
,,,,,,,,,,,,,,,,,,,,,,,,,,5.534225,7.33026,,1017.387,14.28261,1659.905,234.7435,944.0127
,,,,,,,,,,,,,,,,,,,,,,,,,,5.542236,7.327056,,1012.475,14.26735,1664.514,233.4492,944.3074
,,,,,,,,,,,,,,,,,,,,,,,,,,5.56787,7.323851,541.4261,1021.551,14.29977,1668.399,234.338,956.984
,,,,,,,,,,,,,,,,,,,,,,,,,,5.583891,7.320648,,1006.308,14.29787,1665.213,234.9826,945.4866
,,,,,,,,,,,,,,,,,,,,,,,,,,5.622344,,541.5693,1004.324,14.28642,1650.615,232.7682,947.5502
,,,,,,,,,,,,,,,,,,,,,,,,,,5.65599,,541.4261,1007.539,14.29214,1637.657,234.2369,942.5387
,,,,,,,,,,,,,,,,,,,,,,,,,,5.680023,7.327056,,1002.079,14.28642,1636.318,232.7282,943.1283
,,,,,,,,,,,,,,,,,,,,,,,,,,5.664,7.338272,,1005.058,14.28261,1635.403,233.5865,943.423
,,,,,,,,,,,,,,,,,,,,,,,,,,5.647978,7.349487,,1007.781,14.27689,1635.156,235.8591,943.7179
,,,,,,,,,,,,,,,,,,,,,,,,,,5.638366,7.355896,,1012.59,14.25018,1632.239,234.675,944.8141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.426,14.24446,1629.319,232.6803,949.6138
,,,,,,,,,,,,,,,,,,,,,,,,,,5.623946,7.359099,,1012.334,14.24065,1641.788,234.1722,948.4346
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.360702,,1005.663,14.24637,1659.553,233.4964,948.14
,,,,,,,,,,,,,,,,,,,,,,,,,,5.620742,,,1003.556,14.254,1666.373,234.7381,948.7294
,,,,,,,,,,,,,,,,,,,,,,,,,,5.639968,,,1001.823,14.26163,1671.881,234.8212,949.0244
,,,,,,,,,,,,,,,,,,,,,,,,,,5.646377,7.365509,,,14.26353,1668.297,234.9874,948.4346
,,,,,,,,,,,,,,,,,,,,,,,,,,5.664,7.367111,,1003.563,14.27498,1653.625,234.1483,947.8452
,,,,,,,,,,,,,,,,,,,,,,,,,,5.662399,7.373519,,998.0805,,1638.584,234.719,939.5906
,,,,,,,,,,,,,,,,,,,,,,,,,,5.664,7.378326,,999.0771,14.26735,1635.894,234.1361,939.8854
,,,,,,,,,,,,,,,,,,,,,,,,,,5.639968,7.391143,,997.8289,14.26353,1637.052,233.8855,941.3593
,,,,,,,,,,,,,,,,,,,,,,,,,,5.606323,7.39595,,1003.805,14.25781,1636.119,233.9413,942.2437
,,,,,,,,,,,,,,,,,,,,,,,,,,5.574279,,,1004.292,14.23492,1636.956,235.0026,941.3593
,,,,,,,,,,,,,,,,,,,,,,,,,,5.575881,,,1010.473,14.21967,1635.204,234.3932,948.7294
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.386336,,1011.95,,1646.34,233.0153,948.4346
,,,,,,,,,,,,,,,,,,,,,,,,,,5.580688,7.381529,,1006.272,,1666.196,235.4437,949.6138
,,,,,,,,,,,,,,,,,,,,,,,,,,5.598312,7.378326,,1009.491,14.2292,1673.684,236.1411,951.0881
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.373519,,1012.945,14.23492,1672.239,234.1261,950.287
,,,,,,,,,,,,,,,,,,,,,,,,,,5.606323,7.371917,,1006.775,14.254,1669.231,234.9515,945.5696
,,,,,,,,,,,,,,,,,,,,,,,,,,5.638366,7.373519,,998.3265,14.24828,1655.659,233.5198,941.1472
,,,,,,,,,,,,,,,,,,,,,,,,,,5.646377,,541.2831,1007.026,14.24065,1640.43,233.947,946.1594
,,,,,,,,,,,,,,,,,,,,,,,,,,5.654388,7.378326,,1004.046,14.24255,1636.757,234.3293,950.5819
,,,,,,,,,,,,,,,,,,,,,,,,,,5.646377,7.387939,,1005.288,14.23683,1633.212,235.2582,947.6335
,,,,,,,,,,,,,,,,,,,,,,,,,,5.623946,7.386336,,999.8094,14.22348,1635.41,236.3581,949.1078
,,,,,,,,,,,,,,,,,,,,,,,,,,5.638366,7.387939,,1004.779,14.21394,1633.48,234.3024,949.1912
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.391143,,1011.45,14.20822,1631.775,236.0581,948.0118
,,,,,,,,,,,,,,,,,,,,,,,,,,5.644775,7.392745,,1012.925,14.22157,1641.65,233.642,946.8322
,,,,,,,,,,,,,,,,,,,,,,,,,,5.647978,,,1005.768,14.23492,1657.245,234.886,934.5306
,,,,,,,,,,,,,,,,,,,,,,,,,,5.646377,,,1007.015,14.24255,1667.25,234.5661,946.0309
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39595,,1006.529,14.25209,1671.587,234.8251,947.2105
,,,,,,,,,,,,,,,,,,,,,,,,,,5.664,7.399153,,1000.819,14.25781,1667.568,235.3914,941.6076
,,,,,,,,,,,,,,,,,,,,,,,,,,5.678421,7.402359,,999.8254,14.26353,1654.561,234.6676,944.2617
,,,,,,,,,,,,,,,,,,,,,,,,,,5.686431,7.40396,,996.579,14.25972,1641.73,234.6445,949.8643
,,,,,,,,,,,,,,,,,,,,,,,,,,5.680023,7.413574,,999.8201,14.2559,1639.971,234.9068,937.4794
,,,,,,,,,,,,,,,,,,,,,,,,,,5.65599,7.424789,541.14,1006.532,14.25209,1638.829,234.2071,944.5564
,,,,,,,,,,,,,,,,,,,,,,,,,,5.622344,7.427993,,1012.46,14.23302,1637.27,232.5712,951.1275
,,,,,,,,,,,,,,,,,,,,,,,,,,5.583891,,,1020.053,14.22348,1638.922,235.1518,950.5378
,,,,,,,,,,,,,,,,,,,,,,,,,,5.566268,,,1015.881,14.21394,1635.496,235.2673,949.6531
,,,,,,,,,,,,,,,,,,,,,,,,,,5.558258,,,1021.509,14.21585,1642.832,235.6366,948.4734
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41838,,1012.194,14.21967,1657.983,235.3383,944.9346
,,,,,,,,,,,,,,,,,,,,,,,,,,5.566268,7.410368,,1012.692,14.23302,1671.388,234.173,944.3447
,,,,,,,,,,,,,,,,,,,,,,,,,,5.574279,7.40396,,1007.517,14.23874,1672.545,234.0442,946.1143
,,,,,,,,,,,,,,,,,,,,,,,,,,5.585495,7.39595,,1005.54,14.24446,1674.55,236.3704,949.3582
,,,,,,,,,,,,,,,,,,,,,,,,,,5.622344,7.392745,,1004.547,14.24828,1661.863,233.7454,947.8835
,,,,,,,,,,,,,,,,,,,,,,,,,,5.647978,,,1000.562,14.24446,1646.402,234.7649,948.4734
,,,,,,,,,,,,,,,,,,,,,,,,,,5.654388,,,1002.802,14.23302,1643.914,234.8099,947.8835
,,,,,,,,,,,,,,,,,,,,,,,,,,5.646377,7.402359,,1008.995,14.23492,1641.414,234.7219,944.6395
,,,,,,,,,,,,,,,,,,,,,,,,,,5.622344,7.40396,,1009.981,14.22157,1638.51,233.6266,946.9988
,,,,,,,,,,,,,,,,,,,,,,,,,,5.599914,,540.9969,1014.41,14.21394,1643.923,235.8887,947.5887
,,,,,,,,,,,,,,,,,,,,,,,,,,5.58229,,,1018.326,14.20441,1638.456,237.4952,947.6721
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.405563,,1017.343,14.20059,1643.658,233.8417,947.9669
,,,,,,,,,,,,,,,,,,,,,,,,,,5.599914,7.39595,,1014.401,14.20822,1658.615,234.6761,945.9023
,,,,,,,,,,,,,,,,,,,,,,,,,,5.607924,7.392745,,1007.006,14.22729,1669.635,233.5558,944.5109
,,,,,,,,,,,,,,,,,,,,,,,,,,5.636763,7.391143,541.14,1006.023,14.22539,1674.255,233.3837,940.8886
,,,,,,,,,,,,,,,,,,,,,,,,,,5.654388,7.387939,540.9969,1004.785,,1673.764,235.312,950.0314
,,,,,,,,,,,,,,,,,,,,,,,,,,5.680023,,,1007.268,14.22729,1662.015,236.2173,951.5063
,,,,,,,,,,,,,,,,,,,,,,,,,,5.686431,,,1007.266,,1648.866,236.4701,950.3265
,,,,,,,,,,,,,,,,,,,,,,,,,,5.680023,7.389541,,1008.743,,1645.181,234.4802,945.9023
,,,,,,,,,,,,,,,,,,,,,,,,,,5.652785,7.399153,,1005.277,14.21967,1644.542,234.6744,945.8192
,,,,,,,,,,,,,,,,,,,,,,,,,,5.623946,7.407165,,1017.356,14.21585,1642.087,235.5701,946.9988
,,,,,,,,,,,,,,,,,,,,,,,,,,5.598312,7.408766,540.8538,1011.696,14.20441,1642.056,235.0336,947.8835
,,,,,,,,,,,,,,,,,,,,,,,,,,5.574279,7.407165,540.9969,1009.716,14.19296,1635.11,234.7717,936.6771
,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.8538,1017.34,14.18915,1640.834,235.8456,947.3772
,,,,,,,,,,,,,,,,,,,,,,,,,,5.566268,7.399153,,1019.053,14.19487,1659.584,234.7309,942.6581
,,,,,,,,,,,,,,,,,,,,,,,,,,5.564666,7.391143,540.9969,1013.663,14.19868,1671.148,235.3744,946.1974
,,,,,,,,,,,,,,,,,,,,,,,,,,5.566268,7.384735,,1018.087,14.20631,1675.666,234.4571,951.8012
,,,,,,,,,,,,,,,,,,,,,,,,,,5.575881,7.375121,540.8538,1013.428,14.21585,1677.178,233.9996,951.2112
,,,,,,,,,,,,,,,,,,,,,,,,,,5.599914,7.371917,540.9969,1012.692,14.22348,1664.334,234.7018,951.8012
,,,,,,,,,,,,,,,,,,,,,,,,,,5.604721,7.373519,540.8538,1015.152,14.21967,1648.349,235.7496,951.7175
,,,,,,,,,,,,,,,,,,,,,,,,,,5.623946,,,1013.181,14.21776,1642.752,235.2824,950.3265
,,,,,,,,,,,,,,,,,,,,,,,,,,5.598312,,,1018.823,14.22729,1640.734,234.8889,949.4417
,,,,,,,,,,,,,,,,,,,,,,,,,,5.56787,7.375121,,1011.948,14.22348,1640.836,234.4692,941.3955
,,,,,,,,,,,,,,,,,,,,,,,,,,5.55986,,540.9969,1011.698,14.21394,1640.102,234.9831,942.0684
,,,,,,,,,,,,,,,,,,,,,,,,,,5.534225,,540.8538,1014.644,14.20441,1637.751,234.5522,942.5751
,,,,,,,,,,,,,,,,,,,,,,,,,,5.527815,7.373519,,1021.623,14.20059,1639.877,234.5354,943.1651
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.363905,,1020.035,14.2025,1658.165,234.6212,943.46
47.9,16.0,33.0,16.0,30.0,18.0,25.1,15.0,25.0,25.0,16.0,25.0,10.0,25.0,15.0,25.0,10.0,10.0,10.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,7.359099,540.9969,1016.613,14.19678,1666.524,235.9855,952.3911
,,,,,,,,,,,,,,,,,,,,,,,,,,5.526214,7.35269,,1016.615,14.20822,1673.464,235.2904,952.0123
,,,,,,,,,,,,,,,,,,,,,,,,,,5.535827,7.349487,,1011.948,14.24065,1674.465,234.7076,951.7175
,,,,,,,,,,,,,,,,,,,,,,,,,,5.542236,7.347885,,1010.229,14.23492,1664.597,233.6058,949.0632
,,,,,,,,,,,,,,,,,,,,,,,,,,5.558258,,,1012.69,14.21776,1645.449,234.8213,943.1651
,,,,,,,,,,,,,,,,,,,,,,,,,,5.55986,7.346282,,1023.708,14.2292,1638.287,234.2836,953.1919
,,,,,,,,,,,,,,,,,,,,,,,,,,5.534225,7.347885,,1010.962,14.21967,1636.023,235.2735,947.5887
,,,,,,,,,,,,,,,,,,,,,,,,,,5.495773,7.346282,,1017.59,14.19678,1637.121,234.6304,952.5184
,,,,,,,,,,,,,,,,,,,,,,,,,,5.479751,7.347885,,1028.067,14.18724,1640.373,235.2391,950.4542
,,,,,,,,,,,,,,,,,,,,,,,,,,5.462127,7.34468,,1030.367,14.17389,1638.354,234.2409,949.2747
,,,,,,,,,,,,,,,,,,,,,,,,,,5.447707,7.335066,,1029.992,14.16817,1638.724,235.1357,947.1273
,,,,,,,,,,,,,,,,,,,,,,,,,,5.446105,7.327056,,1025.869,14.17007,1647.641,235.3933,948.6013
,,,,,,,,,,,,,,,,,,,,,,,,,,,7.319045,,1025.146,14.17961,1661.753,238.1762,949.4861
,,,,,,,,,,,,,,,,,,,,,,,,,,5.462127,7.30783,541.14,1025.277,14.18915,1670.374,237.6891,951.8448
,,,,,,,,,,,,,,,,,,,,,,,,,,5.487761,7.298217,540.9969,1015.758,14.19678,1669.31,236.1105,953.3192
,,,,,,,,,,,,,,,,,,,,,,,,,,5.511795,7.295012,541.14,1014.162,14.20822,1665.723,235.6593,951.2552
,,,,,,,,,,,,,,,,,,,,,,,,,,5.527815,,,1009.975,14.21204,1650.53,236.3655,952.4346
,,,,,,,,,,,,,,,,,,,,,,,,,,5.542236,,541.14,1012.685,14.21967,1645.518,232.1905,951.2552
,,,,,,,,,,,,,,,,,,,,,,,,,,5.543837,,,1004.28,14.21776,1637.312,234.0245,943.8838
,,,,,,,,,,,,,,,,,,,,,,,,,,5.535827,7.298217,,1013.175,14.21585,1636.256,236.0678,944.1786
,,,,,,,,,,,,,,,,,,,,,,,,,,5.527815,7.301421,,1012.431,14.20441,1638.049,233.7882,944.4733
,,,,,,,,,,,,,,,,,,,,,,,,,,5.495773,,,1014.885,14.19296,1637.302,236.2096,944.4733
,,,,,,,,,,,,,,,,,,,,,,,,,,5.48616,,,1023.439,14.18343,1642.71,235.4618,943.8838
,,,,,,,,,,,,,,,,,,,,,,,,,,5.479751,,,1023.682,,1655.641,235.2628,944.7684
,,,,,,,,,,,,,,,,,,,,,,,,,,5.470137,,541.2831,1018.319,,1668.298,235.1303,949.1078
